X,molecule,Value,logTox,Value_mmol,logToxm,stars,amine,amidine,acid,amide,rotor,rtvFG,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip.2.V,ACxDN..5.SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo.w,QPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP.eV.,EA.eV.,SAfluorine,SAamideO,PSA,NandO,RuleOf5,ringatoms,in34,in56,noncon,nonHatm,HOMO_AM1,LUMO_AM1,dE,Species,Measure,Time.h.,aveTOX,EA.AM1,IA.AM1,Chem.Pot
366,541731,8.03,2.083184528,0.05,-2.91,7,0,0,0,0,0,0,147,2.11,312.39,0,0,168.87,143.52,465.25,0,0,0.01,0,0.93,14.08,4.79,4.49,1.67,3.01,-2.65,-3.48,9906.04,0.19,10000,-0.93,9.59,0.19,0,0,0,0,0,6,0,6,0,8,-9.68,-0.16,9.52,Fathead,LC50,96,8.03,0.16,9.68,-4.92
18,54217,1720,7.45007957,12.5,2.53,3,0,0,1,0,2,0,138.12,4.12,312.58,0,139.17,173.41,0,472.19,1,1.75,0.04,0.01,0.94,13.12,5.19,6.84,5.35,2.25,-1.58,-1.55,120.15,-0.61,63.69,-3.28,9.84,0.46,0,0,66.43,3,0,6,0,6,0,10,-5.04,3.93,8.97,Fathead,LC50,96,1720,-3.93,5.04,-0.555
367,542756,0.24,-1.427116356,0,-6.14,10,0,0,0,0,0,0,110.97,2.46,276.46,95.06,0,28.83,152.57,389.1,0,0,0.02,0,0.93,9.69,3.01,2.87,0.63,2.46,-1.93,-2.76,9906.04,0.38,10000,-1.42,10.01,-0.17,0,0,0,0,0,0,0,0,0,5,-10.18,0.21,10.4,Fathead,LC50,96,0.24,-0.21,10.18,-4.985
368,544401,3.58,1.2753628,0.02,-3.71,6,0,0,0,0,6,0,146.29,1.54,435.11,403.02,0,0,32.09,683.13,0,0.5,0,0,0.86,17.33,4.57,4.65,-0.05,3.52,-4.82,-3.76,9906.04,0.77,8842.45,-0.94,8.85,-0.38,0,0,0,0,0,0,0,0,0,9,-8.44,0.87,9.3,Fathead,LC50,96,3.58,-0.87,8.44,-3.785
603,54576328,6.06,1.8017098,0.03,-3.38,7,0,0,0,0,7,0,178.35,0,474.68,410.5,0,0,64.17,752.37,0,1,0,0,0.84,19.46,5.42,5.69,0.33,3.96,-4.79,-4.08,9906.04,0.56,10000,-0.85,8.93,-0.22,0,0,0,0,0,0,0,0,0,10,-8.5,0.69,9.19,Fathead,LC50,96,6.06,-0.69,8.5,-3.905
538,5465656,5.5,1.704748092,0.03,-3.59,0,0,0,0,0,2,0,199.59,9.02,381.25,81.37,137.12,104.78,57.99,602.09,0,3,0.14,0,0.9,17.66,5.94,9.12,4.82,1.23,-1.98,-3.58,496.18,-0.53,481.96,-3.49,10.22,1.61,0,0,70.05,4,0,6,0,6,0,13,-10.52,-1.57,8.95,Fathead,LC50,96,5.5,1.57,10.52,-6.045
19,55210,661,6.49375384,5.46,1.7,2,0,0,0,0,1,0,121.14,4.92,309.87,0,110.33,199.54,0,465.03,2,2.5,0.05,0.01,0.94,13.72,5.3,9.07,7.74,0.61,-0.96,-3.51,890.59,-0.34,436.48,-2.75,9.83,0.29,0,0,52.33,2,0,6,0,6,0,9,-9.95,-0.13,9.82,Fathead,LC50,96,661,0.13,9.95,-5.04
369,552410,69.5,4.241326753,0.42,-0.87,2,0,0,0,0,3,0,166.18,6.14,350.33,168.37,86.58,95.38,0,563.1,0,2.5,0.07,0,0.94,15.37,5.07,6.59,3.6,1.55,-1.3,-2.94,1495.68,-0.27,764.42,-2.49,9.48,0.46,0,0,55.6,3,0,6,0,6,0,12,-9.31,-0.45,8.86,Fathead,LC50,96,69.5,0.45,9.31,-4.88
370,552896,14.4,2.667228207,0.1,-2.35,2,0,0,0,0,2,0,151.12,5.95,331.07,8.98,156.96,165.14,0,507.87,0,3,0.07,0,0.93,14.46,5.34,7.06,5.22,0.66,-0.76,-3.46,321.7,-0.77,145.2,-3.64,10.84,1.57,0,0,76.72,4,0,6,0,6,0,11,-10.77,-1.49,9.28,Fathead,LC50,96,14.4,1.49,10.77,-6.13
371,555168,10.1,2.312535424,0.07,-2.71,3,0,0,0,0,2,0,151.12,5.19,338.23,18.68,172.58,146.97,0,517.24,0,3,0.05,0,0.92,14.67,5.33,6.92,5.22,0.59,-0.84,-3.51,228.73,-0.91,100.43,-3.99,10.94,1.77,0,0,81.32,4,0,6,0,6,0,11,-10.83,-1.67,9.16,Fathead,LC50,96,10.1,1.67,10.83,-6.25
604,55792615,0.45,-0.798507696,0,-6.37,0,0,0,0,0,9,0,263.38,5.13,610.36,420.48,56.04,133.84,0,1018.61,1,3.25,0.03,0.01,0.8,30.11,9.16,12.45,5.16,4.06,-4.75,-5.37,2914.23,-0.56,1571.97,-1.22,8.6,-0.22,0,0,44.73,3,0,6,0,6,0,19,-8.53,0.32,8.85,Fathead,LC50,96,0.45,-0.32,8.53,-4.105
539,5600215,141,4.94875989,0.98,-0.02,1,0,0,0,0,1,0,143.58,2.8,326.05,91.8,101.51,57.87,74.88,485.78,2,2.5,0.02,0.01,0.92,13.2,4.78,8.45,6.79,0.69,-1.03,-3.16,1079.76,-0.12,1382.2,-3.09,8.87,0.13,0,0,49.62,3,0,6,0,6,0,9,-9.3,-0.11,9.19,Fathead,LC50,96,141,0.11,9.3,-4.705
605,56108124,31.9,3.46260601,0.18,-1.71,0,0,0,0,0,2,0,177.25,5.2,408.26,192.28,110.33,105.65,0,668.36,2,2.5,0.04,0.01,0.91,20.32,6.51,10.98,7.12,1.2,-2.28,-3.57,890.6,-0.45,436.48,-2.99,9.74,0.25,0,0,52.33,2,0,6,0,6,0,13,-9.67,-0.18,9.5,Fathead,LC50,96,31.9,0.18,9.67,-4.925
11,56348391,2.99,1.095273387,0.01,-4.23,7,0,0,0,0,9,0,206.4,0,539.26,475.09,0,0,64.18,871.57,0,1,0,0,0.82,22.95,6.57,6.78,0.04,4.69,-6.03,-4.47,9906.04,0.69,10000,-0.66,8.92,-0.22,0,0,0,0,0,0,0,0,0,12,-8.49,0.7,9.19,Fathead,LC50,96,2.99,-0.7,8.49,-3.895
606,56348404,10.1,2.312535424,0.06,-2.87,7,0,0,0,0,7,0,178.35,0,469.83,386.17,0,0,83.66,747.5,0,1,0,0,0.85,19.27,5.53,5.73,0.32,4.07,-4.74,-4,9906.04,0.51,10000,-0.85,8.91,-0.34,0,0,0,0,0,0,0,0,0,10,-8.49,0.83,9.32,Fathead,LC50,96,10.1,-0.83,8.49,-3.83
372,563804,864,6.761572769,10,2.3,8,0,0,0,0,1,1,86.13,3.53,292.62,252.81,39.81,0,0,432.7,0,2,0.03,0,0.95,10.52,2.68,3.79,2.44,0.53,-0.17,-2.41,4153.58,0.21,2305.64,-2.16,10.58,-0.89,0,0,25.38,1,0,0,0,0,0,6,-10.41,0.91,11.32,Fathead,LC50,96,864,-0.91,10.41,-4.75
541,5683330,127,4.844187086,1.04,0.04,4,0,0,0,0,1,0,122.17,1.65,337.44,156.25,11.24,169.95,0,515.72,0,1.5,0.01,0,0.92,15.47,4.34,5.02,3.02,2.26,-1.88,-3.61,7750.08,0.42,4524.65,-1.03,8.2,-0.36,0,0,12.22,2,0,6,0,6,0,9,-8.55,0.37,8.92,Fathead,LC50,96,127,-0.37,8.55,-4.09
21,57147,7.85,2.060513532,0.13,-2.03,10,2,0,0,0,1,1,60.1,2.39,239.02,168.8,70.22,0,0,327.85,2,2,0.02,0.01,0.96,6.32,2.32,5.27,5.45,-1.16,2,-3.6,132.99,0.79,68.4,-6.84,9.79,-2.62,0,0,33.93,2,0,0,0,0,0,4,-9.46,2.76,12.22,Fathead,LC50,96,7.85,-2.76,9.46,-3.35
22,57330,49.5,3.90197267,0.2,-1.61,0,0,0,0,0,5,0,226.28,4.5,440.77,285.41,151.97,3.39,0,750.89,2,5.5,0.03,0.02,0.91,20.72,6.93,12.51,9.08,0.93,-1.84,-3.06,358.73,-0.97,163.34,-3.83,10.22,0.85,0,0,84.43,5,0,6,0,6,1,16,-5.27,4.43,9.7,Fathead,LC50,96,49.5,-4.43,5.27,-0.42
373,573568,39.7,3.681351188,0.22,-1.53,2,0,0,0,0,3,0,184.11,6.85,345.13,0,211.1,134.03,0,533.33,1,2.75,0.09,0.01,0.92,14.54,5.92,8.83,6.41,0.17,-1.32,-3.44,98.63,-1.28,40.46,-4.65,11.34,2.07,0,0,102.78,7,0,6,0,6,0,13,-10.66,-1.95,8.71,Fathead,LC50,96,39.7,1.95,10.66,-6.305
23,57432,85.4,4.447346101,0.38,-0.98,3,0,0,0,0,4,0,226.28,0.92,415.9,290.14,125.76,0,0,724.65,2,4,0,0.01,0.94,20.28,6.73,11.16,7.56,2.07,-2.4,-2.53,635.85,-0.63,303.25,-3.45,10.91,0.42,0,0,94.2,5,0,6,0,6,1,16,-11.35,-0.16,11.2,Fathead,LC50,96,85.4,0.16,11.35,-5.755
24,58082,151,5.017279837,0.78,-0.25,1,0,0,0,0,0,0,194.19,4.84,396.87,240.94,96.23,59.7,0,641.36,0,5,0.04,0,0.91,20.08,5.36,9.21,6.66,-0.07,-0.91,-3.33,1211.63,-0.22,608.78,-3.08,9.01,0.42,0,0,70.03,6,0,9,0,9,0,14,-8.96,-0.35,8.61,Fathead,LC50,96,151,0.35,8.96,-4.655
542,5813649,475,6.163314804,5.45,1.7,10,1,0,0,0,2,0,87.16,1.55,292.54,243.56,48.98,0,0,441.27,2,1,0.01,0,0.96,10.22,3.45,5.77,4.23,0.41,0.9,-2.94,847.9,0.49,457.91,-4.29,9.5,-3.12,0,0,23.44,1,0,0,0,0,0,6,-9.63,3.54,13.17,Fathead,LC50,96,475,-3.54,9.63,-3.045
25,58275,0.11,-2.207274913,0,-7.36,0,0,0,0,0,0,0,172.18,2.02,377.69,84.09,95.55,198.05,0,603.87,0,4,0.01,0,0.91,19.9,6.02,8.43,6.57,1,-1.02,-3.86,1229.75,-0.2,618.63,-2.58,10.31,1.46,0,0,54.86,2,0,10,0,10,0,13,-10.22,-1.49,8.72,Fathead,LC50,96,0.11,1.49,10.22,-5.855
543,5835267,0.87,-0.139262067,0,-5.85,1,0,0,1,0,2,0,302.46,2.45,520.6,390.17,74.18,56.26,0,980.01,1,2,0.01,0,0.92,32.32,8.76,12.84,4.85,4.65,-4.69,-1.34,496.62,-0.15,295.28,-2.5,9.57,-1.16,0,0,41.89,2,0,14,0,14,12,22,-9.18,1.14,10.32,Fathead,LC50,96,0.87,-1.14,9.18,-4.02
374,583539,4.05,1.398716881,0.02,-4.06,7,0,0,0,0,0,0,235.91,2.41,316.25,0,0,178.51,137.74,475.84,0,0,0.01,0,0.93,14.59,4.96,4.69,1.74,3.06,-2.88,-3.48,9906.04,0.19,10000,-0.89,9.9,0.57,0,0,0,0,0,6,0,6,0,8,-9.7,-0.29,9.41,Fathead,LC50,96,4.05,0.29,9.7,-4.995
26,58902,1.03,0.029558802,0,-5.42,4,0,0,0,0,1,0,231.89,2.58,359.94,0,41.29,69.7,248.94,562.2,1,0.75,0.01,0,0.92,16.37,6.27,7.69,3.41,3.52,-2.77,-3.24,4020.86,0.79,10000,-1.94,9.52,0.67,0,0,20.46,1,0,6,0,6,0,11,-9.45,-0.75,8.7,Fathead,LC50,96,1.03,0.75,9.45,-5.1
375,589093,35.9,3.580737295,0.27,-1.31,2,0,0,0,0,3,0,133.19,2.17,373.1,107.1,16.17,249.82,0,574.43,1,1,0.01,0,0.9,17.29,5.55,6.92,4.21,2.84,-2.16,-4.41,6958.68,0.25,4027.37,-0.65,8.03,-0.63,0,0,12.8,1,0,6,0,6,0,10,-8.42,0.63,9.05,Fathead,LC50,96,35.9,-0.63,8.42,-3.895
376,589162,73,4.290459441,0.6,-0.51,3,0,0,0,0,2,0,121.18,2.04,340.5,129.72,61.68,149.11,0,521.93,1.5,1,0.01,0,0.92,14.87,4.95,6.94,4.71,1.8,-1.14,-3.53,2576.25,-0.04,1375.88,-1.94,8.03,-0.64,0,0,26.35,1,0,6,0,6,0,9,-8.38,0.62,9,Fathead,LC50,96,73,-0.62,8.38,-3.88
377,590863,3.25,1.178654996,0.04,-3.28,8,0,0,0,0,2,0,86.13,3.55,292.2,224.76,67.45,0,0,432.52,0,2,0.03,0,0.95,9.87,2.89,3.67,2.41,0.83,-0.16,-2.4,2271.54,-0.06,1200.85,-2.57,10.62,-0.85,0,0,35.04,1,0,0,0,0,0,6,-10.55,0.89,11.45,Fathead,LC50,96,3.25,-0.89,10.55,-4.83
378,591786,428,6.059123196,4.27,1.45,6,0,0,0,0,3,1,100.16,3.51,334.37,289.64,44.73,0,0,501.62,0,2,0.02,0,0.91,12,3.13,4.15,2.14,1.29,-0.86,-2.94,3730.09,0.03,2052.63,-2.06,10.65,-0.89,0,0,27.48,1,0,0,0,0,0,7,-10.52,0.88,11.4,Fathead,LC50,96,428,-0.88,10.52,-4.82
544,5922601,28.6,3.353406718,0.19,-1.68,0,0,0,0,0,2,0,152.58,5.45,338.07,0,122.76,143.64,71.67,511.69,1.5,2.5,0.06,0.01,0.92,14.41,5.67,8.92,6.59,0.69,-1.9,-3.59,678.79,-0.36,803.63,-3.08,8.62,0.51,0,0,50.9,2,0,6,0,6,0,10,-8.74,-0.38,8.36,Fathead,LC50,96,28.6,0.38,8.74,-4.56
379,592461,20,2.995732274,0.24,-1.41,10,0,0,0,0,1,0,82.15,0,318.69,263.42,0,55.28,0,465.25,0,0,0,0,0.91,12.35,2.76,2.79,-0.32,2.85,-2.58,-3.23,9906.04,0.72,5899.29,-1.23,9.04,-0.33,0,0,0,0,0,0,0,0,0,6,-8.78,0.39,9.17,Fathead,LC50,96,20,-0.39,8.78,-4.195
380,593088,0.36,-1.021651248,0,-6.31,3,0,0,0,0,10,1,198.35,3.49,560.41,515.68,44.73,0,0,918.82,0,2,0.01,0,0.82,24.2,6.91,7.81,1.14,4.01,-4.16,-4.52,3730.28,-0.49,2052.75,-1.38,10.65,-0.88,0,0,27.48,1,0,0,0,0,0,14,-10.5,0.88,11.38,Fathead,LC50,96,0.36,-0.88,10.5,-4.81
27,59507,5.47,1.699278616,0.04,-3.26,4,0,0,0,0,1,0,142.59,2.42,326.2,79,54.47,131.6,61.13,495.6,1,0.75,0.01,0,0.93,14.3,4.88,6.22,3.77,2.15,-0.98,-3.32,3015.41,0.23,3526.24,-1.96,9.35,0.04,0,0,22.47,1,0,6,0,6,0,9,-9.03,0.13,9.17,Fathead,LC50,96,5.47,-0.13,9.03,-4.45
382,596850,0.12,-2.120263536,0,-7.79,3,0,0,0,0,5,0,290.49,1.58,613.47,531.89,27.46,54.12,0,1094.25,1,0.75,0,0,0.84,34.94,9.18,12.49,2.85,5.7,-6.36,-4.43,5438.8,0,3085.62,-1.36,9.85,-1.03,0,0,17.51,1,1,10,0,10,9,21,-9.6,1.22,10.82,Fathead,LC50,96,0.12,-1.22,9.6,-4.19
384,598743,284,5.648974238,3.26,1.18,10,1,0,0,0,2,0,87.16,1.69,294.7,252.53,42.17,0,0,440.86,2,1,0.01,0,0.95,10.21,3.31,5.73,4.19,0.46,0.85,-3.06,983.88,0.53,537.78,-4.17,9.53,-3.22,0,0,22.27,1,0,0,0,0,0,6,-9.78,3.62,13.39,Fathead,LC50,96,284,-3.62,9.78,-3.08
28,59972,354,5.869296913,1.8,0.59,0,0,1,0,0,2,0,160.22,4.16,397.67,165.72,34.88,197.07,0,628.3,1,2,0.03,0.01,0.89,19.59,5.86,8.57,5.25,2.21,-2.48,-4.22,4625.37,0.15,2589.97,-3.34,8.63,-0.59,0,0,25.85,2,0,11,0,11,2,12,-9.33,0.21,9.53,Fathead,LC50,96,354,-0.21,9.33,-4.56
545,6001645,135,4.905274778,0.36,-1.02,7,0,0,0,0,1,0,177.46,2.08,316.92,125.37,35.71,0,155.84,493.67,1,0.75,0.01,0,0.95,12.96,4.75,5.91,2.76,2.14,-1.95,-2.29,4541.71,0.62,10000,-2.08,10.81,0.44,0,0,20.09,1,0,0,0,0,0,8,-11.6,-0.2,11.4,Fathead,LC50,96,135,0.2,11.6,-5.9
385,600362,163,5.093750201,1.4,0.34,7,0,0,0,0,3,0,116.2,2.11,340.44,311.34,29.09,0,0,536.9,1,1.7,0.01,0,0.94,13.41,3.91,5.68,3.21,1.58,-1.04,-2.53,5248.18,0.16,2968.89,-1.77,10.94,-3.2,0,0,17.78,1,0,0,0,0,0,8,-10.6,3.39,13.99,Fathead,LC50,96,163,-3.39,10.6,-3.605
29,60139,28.8,3.360375387,0.08,-2.55,1,1,0,0,0,3,0,135.21,1.39,364.74,133.51,42.47,188.76,0,572.91,2,1,0,0,0.91,16.65,5.7,8.15,5.42,1.76,-0.48,-4.54,977.39,0.44,533.94,-3.41,9.47,-0.34,0,0,23.46,1,0,6,0,6,0,10,-9.22,0.66,9.87,Fathead,LC50,96,28.8,-0.66,9.22,-4.28
30,60297,2560,7.847762537,34.5,3.54,11,0,0,0,0,2,0,74.12,1.71,288.7,288.7,0,0,0,405.99,0,1.7,0.01,0,0.92,8.81,1.76,2.46,1.65,0.89,-0.1,-2.85,9906.04,-0.01,5899.29,-1.33,10.63,-2.89,0,0,9.03,1,0,0,0,0,0,5,-10.39,2.98,13.37,Fathead,LC50,96,2560,-2.98,10.39,-3.705
31,60413,1.11,0.104360015,0,-6.8,0,1,0,0,0,0,0,334.42,4.61,516.75,314.16,50.08,152.5,0,949.58,0,6.7,0.02,0,0.9,33.31,8.69,14.55,8.94,1.53,-1.28,-4.54,827.7,0.55,446.13,-3.97,8.62,-0.06,0,0,43.52,4,0,24,0,21,12,25,-8.69,0.27,8.97,Fathead,LC50,96,1.11,-0.27,8.69,-4.21
387,607001,30.4,3.414442608,0.15,-1.87,0,0,0,0,0,2,0,197.24,4.1,428.91,9.74,63.37,355.8,0,705.07,0,3,0.02,0,0.89,24.18,7.77,9.62,6.12,2.41,-2.45,-4.96,2482.88,-0.09,1322.06,-1.24,8.86,0.05,0,0,36.15,2,0,12,0,12,0,15,-8.74,-0.05,8.69,Fathead,LC50,96,30.4,0.05,8.74,-4.395
388,607818,5.43,1.691939134,0.02,-3.83,0,0,0,0,0,6,2,250.29,3.51,516.26,290.19,70.44,155.62,0,878.2,0,4,0.01,0,0.86,26.63,7.94,10.39,5.12,2.77,-3.02,-4.56,2127.82,-0.43,1118.95,-1.69,9.76,-0.2,0,0,59.98,4,0,6,0,6,0,18,-9.63,0.24,9.87,Fathead,LC50,96,5.43,-0.24,9.63,-4.695
389,608719,0.09,-2.407945609,0,-8.57,3,0,0,0,0,1,0,488.59,2.21,393.68,0,40,43.02,310.67,633.25,1,0.75,0.01,0,0.91,18.96,7.18,8.78,3.32,3.81,-4.27,-3.26,4136.25,0.94,10000,-2.01,10.01,1.28,0,0,20.43,1,0,6,0,6,0,12,-10.01,-1.21,8.8,Fathead,LC50,96,0.09,1.21,10.01,-5.61
390,609234,1.21,0.19062036,0,-5.97,4,0,0,0,0,1,0,471.8,2.23,374.76,0,38.7,93.81,242.25,582.2,1,0.75,0.01,0,0.9,17.4,6.44,7.96,3.59,3.28,-3.62,-3.6,4254.71,0.78,10000,-1.81,9.21,1.55,0,0,20.43,1,0,6,0,6,0,10,-9.91,-0.69,9.22,Fathead,LC50,96,1.21,0.69,9.91,-5.3
1,61096842,2.67,0.982078472,0.01,-4.48,1,0,0,0,0,8,0,236.31,1.92,513.08,366.55,75.72,70.82,0,864.05,0,3.5,0,0,0.86,23.97,7.22,8.87,3.63,2.79,-2.81,-4.22,1896.25,-0.61,987.92,-1.9,9.06,0.49,0,0,54.55,3,0,6,0,6,0,17,-8.89,-0.38,8.51,Fathead,LC50,96,2.67,0.38,8.89,-4.635
391,613456,20.1,3.000719815,0.12,-2.11,2,0,0,0,0,3,0,166.18,4.39,340.23,193.2,74.83,72.21,0,555.06,0,3.5,0.03,0,0.96,14.82,4.94,6.44,4.32,0.72,-0.6,-2.52,1933.22,-0.16,1008.76,-2.36,9.33,0.38,0,0,53.47,3,0,6,0,6,0,12,-9.23,-0.29,8.94,Fathead,LC50,96,20.1,0.29,9.23,-4.76
392,614802,27,3.295836866,0.18,-1.72,0,0,0,0,0,2,0,151.17,3.36,359.47,95.13,99.78,164.57,0,552.91,2,3.25,0.02,0.01,0.91,16.26,5.63,9.73,8.07,0.57,-1.15,-3.83,1121.15,-0.37,559.8,-2.59,8.86,-0.07,0,0,57.86,3,0,6,0,6,0,11,-8.58,0.26,8.84,Fathead,LC50,96,27,-0.26,8.58,-4.16
393,615656,35.9,3.580737295,0.25,-1.37,2,0,0,0,0,1,0,141.6,2.2,332.69,87.87,54.57,124.01,66.24,506.26,1.5,1,0.01,0,0.92,14.65,5.04,7.18,4.72,2.06,-1.74,-3.36,3009.04,0.24,3752.64,-1.99,8.14,-0.33,0,0,25.1,1,0,6,0,6,0,9,-8.47,0.31,8.78,Fathead,LC50,96,35.9,-0.31,8.47,-4.08
394,616864,26,3.258096538,0.14,-1.94,0,0,0,0,0,4,0,182.18,7.51,377.81,131.5,141.41,104.9,0,599.84,1.5,2.75,0.09,0.01,0.91,16.29,5.94,9.8,6.33,0.96,-1.21,-3.48,451.75,-0.82,209.57,-3.37,8.61,0.84,0,0,76.22,5,0,6,0,6,0,13,-8.76,-0.87,7.89,Fathead,LC50,96,26,0.87,8.76,-4.815
546,6175491,1.18,0.165514438,0.01,-5.05,3,0,0,0,0,9,1,184.32,3.48,528.11,483.38,44.73,0,0,859.22,0,2,0.01,0,0.83,22.45,6.33,7.28,1.28,3.62,-3.71,-4.32,3730.35,-0.41,2052.78,-1.48,10.65,-0.88,0,0,27.48,1,0,0,0,0,0,13,-10.5,0.88,11.38,Fathead,LC50,96,1.18,-0.88,10.5,-4.81
395,619501,23.8,3.169685581,0.13,-2.03,2,0,0,0,0,2,1,181.15,5.86,390.93,97.63,149.86,143.44,0,609.22,0,3,0.06,0,0.89,18.31,5.83,8.08,5.17,1.22,-1.8,-4.01,375.65,-0.82,171.69,-3.58,10.92,1.7,0,0,80.42,5,0,6,0,6,0,13,-10.83,-1.65,9.18,Fathead,LC50,96,23.8,1.65,10.83,-6.24
396,619807,133,4.890349128,0.8,-0.22,0,0,0,0,0,2,0,166.14,6.87,349.15,0,207.15,142,0,538.22,2,3.5,0.09,0.01,0.92,15.46,6.17,11.02,8.87,-0.03,-1.49,-3.56,107.53,-1.2,44.42,-4.65,10.34,1.62,0,0,96.92,5,0,6,0,6,0,12,-10.79,-1.54,9.25,Fathead,LC50,96,133,1.54,10.79,-6.165
547,6203185,5.9,1.774952351,0.04,-3.3,0,0,0,0,0,4,1,175.23,7.08,427.65,195.64,85.01,147,0,686.77,0,3,0.07,0,0.88,20.17,6.16,8.55,4.4,2.05,-2.16,-4.17,1548,-0.41,793.36,-2.18,8.1,0.68,0,0,41.26,2,0,6,0,6,0,13,-8.33,-0.56,7.77,Fathead,LC50,96,5.9,0.56,8.33,-4.445
397,620882,2.65,0.97455964,0.01,-4.4,1,0,0,0,0,3,0,215.21,5.96,421.21,0,96.87,324.34,0,687.51,0,1.5,0.05,0,0.89,22.53,7.61,8.69,4.41,2.76,-2.96,-4.79,1194.86,-0.43,599.68,-1.87,9.69,1.4,0,0,53.25,4,0,12,0,12,0,16,-9.78,-1.02,8.76,Fathead,LC50,96,2.65,1.02,9.78,-5.4
398,621089,80.1,4.383275854,0.35,-1.06,0,0,0,0,0,4,0,230.32,4.52,489,67.44,27.23,385.02,9.31,813.57,0,4,0.03,0,0.86,27.51,8.68,11.12,9.26,2.96,-2.15,-5.6,217.61,0.1,3488.98,-0.28,8.72,0.25,0,0,18.14,1,0,12,0,12,0,16,-9.27,-0.05,9.21,Fathead,LC50,96,80.1,0.05,9.27,-4.66
399,621421,1130,7.029972912,7.48,2.01,0,0,0,0,0,2,0,151.17,4.82,366.99,95.13,110.73,161.14,0,560.05,2,3.25,0.04,0.01,0.9,16.51,5.66,10.13,8.14,0.56,-1.18,-3.99,882.76,-0.48,432.32,-2.8,8.98,-0.08,0,0,59.64,3,0,6,0,6,0,11,-8.76,0.24,9.01,Fathead,LC50,96,1130,-0.24,8.76,-4.26
400,622402,2710,7.904703914,20.7,3.03,6,1,0,0,0,3,0,131.17,2.77,317.79,263.63,54.15,0,0,500.48,1,5.4,0.02,0.02,0.96,11.95,3.93,7.42,6.97,-0.52,1,-2.92,757.29,0.39,405.26,-4.29,9.53,-2.75,0,0,38.14,3,0,6,0,6,4,9,-9.47,2.45,11.92,Fathead,LC50,96,2710,-2.45,9.47,-3.51
401,623256,0.04,-3.218875825,0,-8.41,5,0,0,0,0,0,0,175.06,4.54,374.72,98.08,0,135.37,141.27,583.76,0,0,0.04,0,0.9,18.5,5.55,6.27,1.59,3.64,-3.37,-3.77,9906.04,0.39,10000,-1.04,9.87,0.35,0,0,0,0,0,6,0,6,0,10,-9.74,-0.31,9.43,Fathead,LC50,96,0.04,0.31,9.74,-5.025
32,62533,105,4.65396035,1.13,0.12,6,0,0,0,0,1,0,93.13,2.28,279.84,0,61.68,218.16,0,406.16,1.5,1,0.01,0,0.95,11.54,4.44,6.04,5.26,0.9,-0.42,-3.42,2576.25,0.05,1375.88,-1.79,8.11,-0.61,0,0,26.35,1,0,6,0,6,0,7,-8.52,0.64,9.16,Fathead,LC50,96,105,-0.64,8.52,-3.94
403,625865,71.1,4.264087337,0.74,-0.3,9,0,0,0,0,0,0,96.13,0.01,301.82,200.59,0,101.23,0,436.49,0,0.5,3.00E-07,0,0.92,12.28,2.88,3.17,1.63,2.09,-1.89,-3.28,9906.04,0.37,5899.29,-1.16,9.03,-0.83,0,0,8.45,1,0,5,0,5,0,7,-8.74,0.72,9.46,Fathead,LC50,96,71.1,-0.72,8.74,-4.01
549,6284839,0.22,-1.514127733,0,-7.11,3,0,0,0,0,2,0,271.44,5.81,404.84,0,172.8,58.34,173.7,649.64,0,2,0.05,0,0.9,19.12,7.11,8.61,3.86,2.09,-3.27,-3.49,227.63,-0.57,893.54,-4.31,10.99,2.16,0,0,88.07,6,0,6,0,6,0,15,-11.16,-2.04,9.12,Fathead,LC50,96,0.22,2.04,11.16,-6.6
404,628762,25.3,3.230804396,0.18,-1.72,8,0,0,0,0,2,0,141.04,2.59,349.47,201.63,0,0,147.84,526.61,0,0,0.01,0,0.9,13.64,4.02,4.01,0.17,3.59,-3.57,-3.11,9906.04,0.6,10000,-1.33,10.53,-0.92,0,0,0,0,0,0,0,0,0,7,-11.25,1.29,12.54,Fathead,LC50,96,25.3,-1.29,11.25,-4.98
405,629049,1.47,0.385262401,0.01,-4.8,7,0,0,0,0,5,1,179.1,2.62,393.48,314.13,0,0,79.35,608.53,0,0,0.01,0,0.88,14.99,4.26,3.98,-0.41,4.27,-4.19,-3.43,9906.04,0.82,10000,-1.04,10.92,0.19,0,0,0,0,0,0,0,0,0,8,-10.69,0.83,11.52,Fathead,LC50,96,1.47,-0.83,10.69,-4.93
406,629196,2.62,0.963174318,0.02,-4.07,7,0,0,0,0,5,1,150.3,2.39,390.65,320.75,0,0,69.9,610.81,0,1,0.01,0,0.89,15.08,4.3,4.49,0.57,3.06,-3.32,-3.29,9906.04,0.38,10000,-1.04,9.4,1.9,0,0,0,0,0,0,0,0,0,8,-9.08,-1.47,7.61,Fathead,LC50,96,2.62,1.47,9.08,-5.275
407,629403,528,6.269096284,3.88,1.36,5,0,0,0,0,7,0,136.2,0,405.9,235.61,142.7,27.59,0,622.96,0,3,0,0,0.87,14.55,4.95,5.55,3.27,0.94,-2.2,-3.78,439.19,-1.12,203.28,-3.38,12.23,-1.42,0,0,51.32,2,0,0,0,0,0,10,-11.76,1.55,13.31,Fathead,LC50,96,528,-1.55,11.76,-5.105
